Province/State,Country/Region,Lat,Long,period,confirmed,location
"Harris County, TX",US,29.7752,-95.3103,2/29/20,0,"29.7752,-95.3103"
"San Francisco County, CA",US,37.7749,-122.4194,2/29/20,0,"37.7749,-122.4194"
"Contra Costa County, CA",US,37.8534,-121.9018,2/29/20,0,"37.8534,-121.9018"
"Orange County, CA",US,33.7879,-117.8531,2/29/20,1,"33.7879,-117.8531"
"Norfolk County, MA",US,42.1767,-71.1449,2/29/20,0,"42.1767,-71.1449"
"Maricopa County, AZ",US,33.2918,-112.4291,2/29/20,1,"33.2918,-112.4291"
"Wake County, NC",US,35.8032,-78.5661,2/29/20,0,"35.8032,-78.5661"
"Westchester County, NY",US,41.122,-73.7949,2/29/20,0,"41.122,-73.7949"
"Grafton County, NH",US,43.9088,-71.82600000000001,2/29/20,0,"43.9088,-71.826"
"Hillsborough, FL",US,27.9904,-82.3018,2/29/20,0,"27.9904,-82.3018"
"Placer County, CA",US,39.0916,-120.8039,2/29/20,0,"39.0916,-120.8039"
"San Mateo, CA",US,37.563,-122.3255,2/29/20,0,"37.563,-122.3255"
"Sonoma County, CA",US,38.578,-122.9888,2/29/20,0,"38.578,-122.9888"
"Umatilla, OR",US,45.775,-118.7606,2/29/20,0,"45.775,-118.7606"
"Fulton County, GA",US,33.8034,-84.3963,2/29/20,0,"33.8034,-84.3963"
"Washington County, OR",US,45.547,-123.1386,2/29/20,1,"45.547,-123.1386"
"Snohomish County, WA",US,48.033,-121.8339,2/29/20,1,"48.033,-121.8339"
"Humboldt County, CA",US,40.745,-123.8695,2/29/20,1,"40.745,-123.8695"
"Sacramento County, CA",US,38.4747,-121.3542,2/29/20,2,"38.4747,-121.3542"
"San Diego County, CA",US,32.7157,-117.1611,2/29/20,2,"32.7157,-117.1611"
"San Benito, CA",US,36.5761,-120.9876,2/29/20,2,"36.5761,-120.9876"
"Los Angeles, CA",US,34.0522,-118.2437,2/29/20,1,"34.0522,-118.2437"
"King County, WA",US,47.6062,-122.3321,2/29/20,6,"47.6062,-122.3321"
"Cook County, IL",US,41.7377,-87.6976,2/29/20,2,"41.7377,-87.6976"
"Skagit, WA",US,48.4242,-121.7114,2/29/20,0,"48.4242,-121.7114"
"Thurston, WA",US,46.8646,-122.7696,2/29/20,0,"46.8646,-122.7696"
"Island, WA",US,48.1976,-122.5795,2/29/20,0,"48.1976,-122.5795"
"Whatcom, WA",US,48.8787,-121.9719,2/29/20,0,"48.8787,-121.9719"
"Marin, CA",US,38.0834,-122.7633,2/29/20,0,"38.0834,-122.7633"
"Calaveras, CA",US,38.196,-120.6805,2/29/20,0,"38.196,-120.6805"
"Stanislaus, CA",US,37.5091,-120.9876,2/29/20,0,"37.5091,-120.9876"
"San Joaquin, CA",US,36.6066,-120.189,2/29/20,0,"36.6066,-120.189"
"Essex, MA",US,42.632,-70.7829,2/29/20,0,"42.632,-70.7829"
"Charlton, GA",US,30.7917,-82.0843,2/29/20,0,"30.7917,-82.0843"
"Collier, FL",US,26.07,-81.4279,2/29/20,0,"26.07,-81.4279"
"Pinellas, FL",US,27.8764,-82.7779,2/29/20,0,"27.8764,-82.7779"
"Alachua, FL",US,29.7938,-82.4944,2/29/20,0,"29.7938,-82.4944"
"Nassau, FL",US,30.5927,-81.8224,2/29/20,0,"30.5927,-81.8224"
"Pasco, FL",US,28.3232,-82.4319,2/29/20,0,"28.3232,-82.4319"
"Dallas, TX",US,32.7767,-96.79700000000001,2/29/20,0,"32.7767,-96.797"
"Tarrant, TX",US,32.7732,-97.3517,2/29/20,0,"32.7732,-97.3517"
"Montgomery, TX",US,30.3883,-95.6963,2/29/20,0,"30.3883,-95.6963"
"Middlesex, NJ",US,40.5726,-74.4927,2/29/20,0,"40.5726,-74.4927"
"Jefferson, CO",US,39.58,-105.2663,2/29/20,0,"39.58,-105.2663"
"Multnomah, OR",US,45.5146,-122.5863,2/29/20,0,"45.5146,-122.5863"
"Polk, OR",US,44.9267,-123.4919,2/29/20,0,"44.9267,-123.4919"
"Deschutes, OR",US,43.8325,-121.2617,2/29/20,0,"43.8325,-121.2617"
"McHenry, IL",US,42.3334,-88.2668,2/29/20,0,"42.3334,-88.2668"
"Lake, IL",US,42.3689,-87.8272,2/29/20,0,"42.3689,-87.8272"
"Bucks, PA",US,40.4108,-75.2479,2/29/20,0,"40.4108,-75.2479"
"Hanover, VA",US,37.7772,-77.5161,2/29/20,0,"37.7772,-77.5161"
"Lancaster, SC",US,34.7253,-80.6771,2/29/20,0,"34.7253,-80.6771"
"Sullivan, TN",US,36.4933,-82.3452,2/29/20,0,"36.4933,-82.3452"
"Johnson, IN",US,39.4638,-86.1345,2/29/20,0,"39.4638,-86.1345"
"Howard, IN",US,40.4483,-86.1345,2/29/20,0,"40.4483,-86.1345"
"St. Joseph, IN",US,41.6228,-86.3377,2/29/20,0,"41.6228,-86.3377"
"Knox, NE",US,42.6712,-97.8722,2/29/20,0,"42.6712,-97.8722"
"Stark, OH",US,40.8685,-81.2519,2/29/20,0,"40.8685,-81.2519"
"Anoka, MN",US,45.3293,-93.2197,2/29/20,0,"45.3293,-93.2197"
"Olmsted, MN",US,43.9952,-92.3814,2/29/20,0,"43.9952,-92.3814"
"Summit, UT",US,40.8298,-110.9984,2/29/20,0,"40.8298,-110.9984"
"Fairfield, CT",US,41.256,-73.3709,2/29/20,0,"41.256,-73.3709"
"Litchfield, CT",US,41.7866,-73.2765,2/29/20,0,"41.7866,-73.2765"
"Orleans, LA",US,29.9511,-90.0715,2/29/20,0,"29.9511,-90.0715"
"Pennington, SD",US,43.8901,-102.2548,2/29/20,0,"43.8901,-102.2548"
"Beadle, SD",US,44.4797,-98.2213,2/29/20,0,"44.4797,-98.2213"
"Charles Mix, SD",US,43.0985,-98.3965,2/29/20,0,"43.0985,-98.3965"
"Davison, SD",US,43.7242,-98.2213,2/29/20,0,"43.7242,-98.2213"
"Minnehaha, SD",US,43.6632,-96.8351,2/29/20,0,"43.6632,-96.8351"
"Bon Homme, SD",US,42.9815,-97.8722,2/29/20,0,"42.9815,-97.8722"
"Socorro, NM",US,33.8837,-106.7235,2/29/20,0,"33.8837,-106.7235"
"Bernalillo, NM",US,35.0178,-106.6291,2/29/20,0,"35.0178,-106.6291"
"Oakland, MI",US,42.5922,-83.3362,2/29/20,0,"42.5922,-83.3362"
"Wayne, MI",US,42.2791,-83.3362,2/29/20,0,"42.2791,-83.3362"
"New Castle, DE",US,39.5393,-75.6674,2/29/20,0,"39.5393,-75.6674"
Cuba,Cuba,22.0,-80.0,2/29/20,0,"22.0,-80.0"
Guyana,Guyana,5.0,-58.75,2/29/20,0,"5.0,-58.75"
Australian Capital Territory,Australia,-35.4735,149.0124,2/29/20,0,"-35.4735,149.0124"
United Kingdom,United Kingdom,55.3781,-3.4360000000000004,2/29/20,23,"55.3781,-3.436"
Kazakhstan,Kazakhstan,48.0196,66.9237,2/29/20,0,"48.0196,66.9237"
French Polynesia,France,-17.6797,149.4068,2/29/20,0,"-17.6797,149.4068"
Cayman Islands,Cayman Islands,19.3133,-81.2546,2/29/20,0,"19.3133,-81.2546"
Guadeloupe,Guadeloupe,16.265,-61.551,2/29/20,0,"16.265,-61.551"
Manitoba,Canada,53.7609,-98.8139,2/29/20,0,"53.7609,-98.8139"
Saskatchewan,Canada,52.9399,-106.4509,2/29/20,0,"52.9399,-106.4509"
Ethiopia,Ethiopia,9.145,40.4897,2/29/20,0,"9.145,40.4897"
Sudan,Sudan,12.8628,30.2176,2/29/20,0,"12.8628,30.2176"
Guinea,Guinea,9.9456,-9.6966,2/29/20,0,"9.9456,-9.6966"
Aruba,Aruba,12.5211,-69.9683,2/29/20,0,"12.5211,-69.9683"
Grand Princess,Canada,37.6489,-122.6655,2/29/20,0,"37.6489,-122.6655"
Kenya,Kenya,-0.0236,37.9062,2/29/20,0,"-0.0236,37.9062"
Antigua and Barbuda,Antigua and Barbuda,17.0608,-61.7964,2/29/20,0,"17.0608,-61.7964"
Alabama,US,32.3182,-86.9023,2/29/20,0,"32.3182,-86.9023"
Uruguay,Uruguay,-32.5228,-55.7658,2/29/20,0,"-32.5228,-55.7658"
Ghana,Ghana,7.9465,-1.0232,2/29/20,0,"7.9465,-1.0232"
Puerto Rico,US,18.2208,-66.5901,2/29/20,0,"18.2208,-66.5901"
Jersey,Jersey,49.19,-2.11,2/29/20,0,"49.19,-2.11"
Namibia,Namibia,-22.9576,18.4904,2/29/20,0,"-22.9576,18.4904"
Seychelles,Seychelles,-4.6796,55.492,2/29/20,0,"-4.6796,55.492"
Trinidad and Tobago,Trinidad and Tobago,10.6918,-61.2225,2/29/20,0,"10.6918,-61.2225"
Venezuela,Venezuela,6.4238,-66.5897,2/29/20,0,"6.4238,-66.5897"
Curacao,Curacao,12.1696,-68.99,2/29/20,0,"12.1696,-68.99"
Eswatini,Eswatini,-26.5225,31.4659,2/29/20,0,"-26.5225,31.4659"
Gabon,Gabon,-0.8037,11.6094,2/29/20,0,"-0.8037,11.6094"
Guatemala,Guatemala,15.7835,-90.2308,2/29/20,0,"15.7835,-90.2308"
Guernsey,Guernsey,49.45,-2.58,2/29/20,0,"49.45,-2.58"
Mauritania,Mauritania,21.0079,10.9408,2/29/20,0,"21.0079,10.9408"
Rwanda,Rwanda,-1.9403,29.8739,2/29/20,0,"-1.9403,29.8739"
Saint Lucia,Saint Lucia,13.9094,-60.9789,2/29/20,0,"13.9094,-60.9789"
Saint Vincent and the Grenadines,Saint Vincent and the Grenadines,12.9843,-61.2872,2/29/20,0,"12.9843,-61.2872"
Suriname,Suriname,3.9193,-56.0278,2/29/20,0,"3.9193,-56.0278"
"Virgin Islands, U.S.",US,18.3358,-64.8963,2/29/20,0,"18.3358,-64.8963"
occupied Palestinian territory,occupied Palestinian territory,31.9522,35.2332,2/29/20,0,"31.9522,35.2332"
French Guiana,France,3.9339,-53.1258,2/29/20,0,"3.9339,-53.1258"
Guam,US,13.4443,144.7937,2/29/20,0,"13.4443,144.7937"
Kosovo,Kosovo,42.6026,20.903000000000002,2/29/20,0,"42.6026,20.903"
Newfoundland and Labrador,Canada,53.1355,-57.6604,2/29/20,0,"53.1355,-57.6604"
Prince Edward Island,Canada,46.5107,-63.4168,2/29/20,0,"46.5107,-63.4168"
Central African Republic,Central African Republic,6.6111,20.9394,2/29/20,0,"6.6111,20.9394"
Congo (Brazzaville),Congo (Brazzaville),-4.0383,21.7587,2/29/20,0,"-4.0383,21.7587"
Equatorial Guinea,Equatorial Guinea,1.5,10.0,2/29/20,0,"1.5,10.0"
Mayotte,France,-12.8275,45.1662,2/29/20,0,"-12.8275,45.1662"
Uzbekistan,Uzbekistan,41.3775,64.5853,2/29/20,0,"41.3775,64.5853"
Thailand,Thailand,15.0,101.0,3/1/20,42,"15.0,101.0"
Japan,Japan,36.0,138.0,3/1/20,256,"36.0,138.0"
Singapore,Singapore,1.2833,103.8333,3/1/20,106,"1.2833,103.8333"
Nepal,Nepal,28.1667,84.25,3/1/20,1,"28.1667,84.25"
Malaysia,Malaysia,2.5,112.5,3/1/20,29,"2.5,112.5"
British Columbia,Canada,49.2827,-123.1207,3/1/20,8,"49.2827,-123.1207"
New South Wales,Australia,-33.8688,151.2093,3/1/20,6,"-33.8688,151.2093"
Victoria,Australia,-37.8136,144.9631,3/1/20,7,"-37.8136,144.9631"
Queensland,Australia,-28.0167,153.4,3/1/20,9,"-28.0167,153.4"
Cambodia,Cambodia,11.55,104.9167,3/1/20,1,"11.55,104.9167"
Sri Lanka,Sri Lanka,7.0,81.0,3/1/20,1,"7.0,81.0"
Germany,Germany,51.0,9.0,3/1/20,130,"51.0,9.0"
Finland,Finland,64.0,26.0,3/1/20,6,"64.0,26.0"
United Arab Emirates,United Arab Emirates,24.0,54.0,3/1/20,21,"24.0,54.0"
Philippines,Philippines,13.0,122.0,3/1/20,3,"13.0,122.0"
India,India,21.0,78.0,3/1/20,3,"21.0,78.0"
Italy,Italy,43.0,12.0,3/1/20,1694,"43.0,12.0"
Sweden,Sweden,63.0,16.0,3/1/20,14,"63.0,16.0"
Spain,Spain,40.0,-4.0,3/1/20,84,"40.0,-4.0"
South Australia,Australia,-34.9285,138.6007,3/1/20,3,"-34.9285,138.6007"
Belgium,Belgium,50.8333,4.0,3/1/20,2,"50.8333,4.0"
Egypt,Egypt,26.0,30.0,3/1/20,2,"26.0,30.0"
From Diamond Princess,Australia,35.4437,139.638,3/1/20,0,"35.4437,139.638"
Lebanon,Lebanon,33.8547,35.8623,3/1/20,10,"33.8547,35.8623"
Iraq,Iraq,33.0,44.0,3/1/20,19,"33.0,44.0"
Oman,Oman,21.0,57.0,3/1/20,6,"21.0,57.0"
Afghanistan,Afghanistan,33.0,65.0,3/1/20,1,"33.0,65.0"
Bahrain,Bahrain,26.0275,50.55,3/1/20,47,"26.0275,50.55"
Kuwait,Kuwait,29.5,47.75,3/1/20,45,"29.5,47.75"
Algeria,Algeria,28.0339,1.6596,3/1/20,1,"28.0339,1.6596"
Croatia,Croatia,45.1,15.2,3/1/20,7,"45.1,15.2"
Switzerland,Switzerland,46.8182,8.2275,3/1/20,27,"46.8182,8.2275"
Austria,Austria,47.5162,14.5501,3/1/20,14,"47.5162,14.5501"
Israel,Israel,31.0,35.0,3/1/20,10,"31.0,35.0"
Pakistan,Pakistan,30.3753,69.3451,3/1/20,4,"30.3753,69.3451"
Brazil,Brazil,-14.235,-51.9253,3/1/20,2,"-14.235,-51.9253"
Georgia,Georgia,42.3154,43.3569,3/1/20,3,"42.3154,43.3569"
Greece,Greece,39.0742,21.8243,3/1/20,7,"39.0742,21.8243"
North Macedonia,North Macedonia,41.6086,21.7453,3/1/20,1,"41.6086,21.7453"
Norway,Norway,60.472,8.4689,3/1/20,19,"60.472,8.4689"
Romania,Romania,45.9432,24.9668,3/1/20,3,"45.9432,24.9668"
Estonia,Estonia,58.5953,25.0136,3/1/20,1,"58.5953,25.0136"
Netherlands,Netherlands,52.1326,5.2913,3/1/20,10,"52.1326,5.2913"
San Marino,San Marino,43.9424,12.4578,3/1/20,1,"43.9424,12.4578"
Belarus,Belarus,53.7098,27.9534,3/1/20,1,"53.7098,27.9534"
Iceland,Iceland,64.9631,-19.0208,3/1/20,3,"64.9631,-19.0208"
Lithuania,Lithuania,55.1694,23.8813,3/1/20,1,"55.1694,23.8813"
Mexico,Mexico,23.6345,-102.5528,3/1/20,5,"23.6345,-102.5528"
New Zealand,New Zealand,-40.9006,174.886,3/1/20,1,"-40.9006,174.886"
Nigeria,Nigeria,9.082,8.6753,3/1/20,1,"9.082,8.6753"
Western Australia,Australia,-31.9505,115.8605,3/1/20,2,"-31.9505,115.8605"
Ireland,Ireland,53.1424,-7.6921,3/1/20,1,"53.1424,-7.6921"
Luxembourg,Luxembourg,49.8153,6.1296,3/1/20,1,"49.8153,6.1296"
Monaco,Monaco,43.7333,7.4167,3/1/20,1,"43.7333,7.4167"
Qatar,Qatar,25.3548,51.1839,3/1/20,3,"25.3548,51.1839"
Ecuador,Ecuador,-1.8312,-78.1834,3/1/20,6,"-1.8312,-78.1834"
Azerbaijan,Azerbaijan,40.1431,47.5769,3/1/20,3,"40.1431,47.5769"
Armenia,Armenia,40.0691,45.0382,3/1/20,1,"40.0691,45.0382"
Dominican Republic,Dominican Republic,18.7357,-70.1627,3/1/20,1,"18.7357,-70.1627"
Indonesia,Indonesia,-0.7893,113.9213,3/1/20,0,"-0.7893,113.9213"
Portugal,Portugal,39.3999,-8.2245,3/1/20,0,"39.3999,-8.2245"
Andorra,Andorra,42.5063,1.5218,3/1/20,0,"42.5063,1.5218"
Tasmania,Australia,-41.4545,145.9707,3/1/20,0,"-41.4545,145.9707"
Latvia,Latvia,56.8796,24.6032,3/1/20,0,"56.8796,24.6032"
Morocco,Morocco,31.7917,-7.0926,3/1/20,0,"31.7917,-7.0926"
Saudi Arabia,Saudi Arabia,24.0,45.0,3/1/20,0,"24.0,45.0"
Senegal,Senegal,14.4974,-14.4524,3/1/20,0,"14.4974,-14.4524"
Argentina,Argentina,-38.4161,-63.6167,3/1/20,0,"-38.4161,-63.6167"
Chile,Chile,-35.6751,-71.543,3/1/20,0,"-35.6751,-71.543"
Jordan,Jordan,31.24,36.51,3/1/20,0,"31.24,36.51"
Ukraine,Ukraine,48.3794,31.1656,3/1/20,0,"48.3794,31.1656"
Hungary,Hungary,47.1625,19.5033,3/1/20,0,"47.1625,19.5033"
Northern Territory,Australia,-12.4634,130.8456,3/1/20,0,"-12.4634,130.8456"
Liechtenstein,Liechtenstein,47.14,9.55,3/1/20,0,"47.14,9.55"
Poland,Poland,51.9194,19.1451,3/1/20,0,"51.9194,19.1451"
Tunisia,Tunisia,34.0,9.0,3/1/20,0,"34.0,9.0"
Bosnia and Herzegovina,Bosnia and Herzegovina,43.9159,17.6791,3/1/20,0,"43.9159,17.6791"
Slovenia,Slovenia,46.1512,14.9955,3/1/20,0,"46.1512,14.9955"
South Africa,South Africa,-30.5595,22.9375,3/1/20,0,"-30.5595,22.9375"
Bhutan,Bhutan,27.5142,90.4336,3/1/20,0,"27.5142,90.4336"
Cameroon,Cameroon,3.8480000000000003,11.5021,3/1/20,0,"3.848,11.5021"
Colombia,Colombia,4.5709,-74.2973,3/1/20,0,"4.5709,-74.2973"
Costa Rica,Costa Rica,9.7489,-83.7534,3/1/20,0,"9.7489,-83.7534"
Peru,Peru,-9.19,-75.0152,3/1/20,0,"-9.19,-75.0152"
Serbia,Serbia,44.0165,21.0059,3/1/20,0,"44.0165,21.0059"
Slovakia,Slovakia,48.669,19.699,3/1/20,0,"48.669,19.699"
Togo,Togo,8.6195,0.8248,3/1/20,0,"8.6195,0.8248"
Malta,Malta,35.9375,14.3754,3/1/20,0,"35.9375,14.3754"
Martinique,Martinique,14.6415,-61.0242,3/1/20,0,"14.6415,-61.0242"
Bulgaria,Bulgaria,42.7339,25.4858,3/1/20,0,"42.7339,25.4858"
Maldives,Maldives,3.2028,73.2207,3/1/20,0,"3.2028,73.2207"
Bangladesh,Bangladesh,23.685,90.3563,3/1/20,0,"23.685,90.3563"
Paraguay,Paraguay,-23.4425,-58.4438,3/1/20,0,"-23.4425,-58.4438"
Ontario,Canada,51.2538,-85.3232,3/1/20,15,"51.2538,-85.3232"
Alberta,Canada,53.9333,-116.5765,3/1/20,0,"53.9333,-116.5765"
Quebec,Canada,52.9399,-73.5491,3/1/20,1,"52.9399,-73.5491"
Albania,Albania,41.1533,20.1683,3/1/20,0,"41.1533,20.1683"
Cyprus,Cyprus,35.1264,33.4299,3/1/20,0,"35.1264,33.4299"
Brunei,Brunei,4.5353,114.7277,3/1/20,0,"4.5353,114.7277"
Washington,US,47.4009,-121.4905,3/1/20,0,"47.4009,-121.4905"
New York,US,42.1657,-74.9481,3/1/20,0,"42.1657,-74.9481"
California,US,36.1162,-119.6816,3/1/20,0,"36.1162,-119.6816"
Massachusetts,US,42.2302,-71.5301,3/1/20,0,"42.2302,-71.5301"
Diamond Princess,US,35.4437,139.638,3/1/20,44,"35.4437,139.638"
Grand Princess,US,37.6489,-122.6655,3/1/20,0,"37.6489,-122.6655"
Georgia,US,33.0406,-83.6431,3/1/20,0,"33.0406,-83.6431"
Colorado,US,39.0598,-105.3111,3/1/20,0,"39.0598,-105.3111"
Florida,US,27.7663,-81.6868,3/1/20,0,"27.7663,-81.6868"
New Jersey,US,40.2989,-74.521,3/1/20,0,"40.2989,-74.521"
Oregon,US,44.571999999999996,-122.0709,3/1/20,0,"44.572,-122.0709"
Texas,US,31.0545,-97.5635,3/1/20,0,"31.0545,-97.5635"
Illinois,US,40.3495,-88.9861,3/1/20,0,"40.3495,-88.9861"
Pennsylvania,US,40.5908,-77.2098,3/1/20,0,"40.5908,-77.2098"
Iowa,US,42.0115,-93.2105,3/1/20,0,"42.0115,-93.2105"
Maryland,US,39.0639,-76.8021,3/1/20,0,"39.0639,-76.8021"
North Carolina,US,35.6301,-79.8064,3/1/20,0,"35.6301,-79.8064"
South Carolina,US,33.8569,-80.945,3/1/20,0,"33.8569,-80.945"
Tennessee,US,35.7478,-86.6923,3/1/20,0,"35.7478,-86.6923"
Virginia,US,37.7693,-78.17,3/1/20,0,"37.7693,-78.17"
Arizona,US,33.7298,-111.4312,3/1/20,0,"33.7298,-111.4312"
Indiana,US,39.8494,-86.2583,3/1/20,0,"39.8494,-86.2583"
Kentucky,US,37.6681,-84.6701,3/1/20,0,"37.6681,-84.6701"
District of Columbia,US,38.8974,-77.0268,3/1/20,0,"38.8974,-77.0268"
Nevada,US,38.3135,-117.0554,3/1/20,0,"38.3135,-117.0554"
New Hampshire,US,43.4525,-71.5639,3/1/20,0,"43.4525,-71.5639"
Minnesota,US,45.6945,-93.9002,3/1/20,0,"45.6945,-93.9002"
Nebraska,US,41.1254,-98.2681,3/1/20,0,"41.1254,-98.2681"
Ohio,US,40.3888,-82.7649,3/1/20,0,"40.3888,-82.7649"
Rhode Island,US,41.6809,-71.5118,3/1/20,0,"41.6809,-71.5118"
Wisconsin,US,44.2685,-89.6165,3/1/20,0,"44.2685,-89.6165"
Connecticut,US,41.5978,-72.7554,3/1/20,0,"41.5978,-72.7554"
Hawaii,US,21.0943,-157.4983,3/1/20,0,"21.0943,-157.4983"
Oklahoma,US,35.5653,-96.9289,3/1/20,0,"35.5653,-96.9289"
Utah,US,40.15,-111.8624,3/1/20,0,"40.15,-111.8624"
Burkina Faso,Burkina Faso,12.2383,-1.5616,3/1/20,0,"12.2383,-1.5616"
Holy See,Holy See,41.9029,12.4534,3/1/20,0,"41.9029,12.4534"
Mongolia,Mongolia,46.8625,103.8467,3/1/20,0,"46.8625,103.8467"
Panama,Panama,8.538,-80.7821,3/1/20,0,"8.538,-80.7821"
Kansas,US,38.5266,-96.7265,3/1/20,0,"38.5266,-96.7265"
Louisiana,US,31.1695,-91.8678,3/1/20,0,"31.1695,-91.8678"
Missouri,US,38.4561,-92.2884,3/1/20,0,"38.4561,-92.2884"
Vermont,US,44.0459,-72.7107,3/1/20,0,"44.0459,-72.7107"
Alaska,US,61.3707,-152.4044,3/1/20,0,"61.3707,-152.4044"
Arkansas,US,34.9697,-92.3731,3/1/20,0,"34.9697,-92.3731"
Delaware,US,39.3185,-75.5071,3/1/20,0,"39.3185,-75.5071"
Idaho,US,44.2405,-114.4788,3/1/20,0,"44.2405,-114.4788"
Maine,US,44.6939,-69.3819,3/1/20,0,"44.6939,-69.3819"
Michigan,US,43.3266,-84.5361,3/1/20,0,"43.3266,-84.5361"
Mississippi,US,32.7416,-89.6787,3/1/20,0,"32.7416,-89.6787"
Montana,US,46.9219,-110.4544,3/1/20,0,"46.9219,-110.4544"
New Mexico,US,34.8405,-106.2485,3/1/20,0,"34.8405,-106.2485"
North Dakota,US,47.5289,-99.78399999999999,3/1/20,0,"47.5289,-99.784"
South Dakota,US,44.2998,-99.4388,3/1/20,0,"44.2998,-99.4388"
West Virginia,US,38.4912,-80.9545,3/1/20,0,"38.4912,-80.9545"
Wyoming,US,42.756,-107.3025,3/1/20,0,"42.756,-107.3025"
Hubei,China,30.9756,112.2707,3/1/20,66907,"30.9756,112.2707"
Iran,Iran,32.0,53.0,3/1/20,978,"32.0,53.0"
"Korea, South","Korea, South",36.0,128.0,3/1/20,3736,"36.0,128.0"
France,France,46.2276,2.2137,3/1/20,130,"46.2276,2.2137"
Guangdong,China,23.3417,113.4244,3/1/20,1349,"23.3417,113.4244"
Henan,China,33.882,113.61399999999999,3/1/20,1272,"33.882,113.614"
Zhejiang,China,29.1832,120.0934,3/1/20,1205,"29.1832,120.0934"
Hunan,China,27.6104,111.7088,3/1/20,1018,"27.6104,111.7088"
Anhui,China,31.8257,117.2264,3/1/20,990,"31.8257,117.2264"
Jiangxi,China,27.614,115.7221,3/1/20,935,"27.614,115.7221"
Shandong,China,36.3427,118.1498,3/1/20,758,"36.3427,118.1498"
Diamond Princess,Cruise Ship,35.4437,139.638,3/1/20,705,"35.4437,139.638"
Jiangsu,China,32.9711,119.455,3/1/20,631,"32.9711,119.455"
Chongqing,China,30.0572,107.874,3/1/20,576,"30.0572,107.874"
Sichuan,China,30.6171,102.7103,3/1/20,538,"30.6171,102.7103"
Heilongjiang,China,47.861999999999995,127.7615,3/1/20,480,"47.862,127.7615"
Denmark,Denmark,56.2639,9.5018,3/1/20,4,"56.2639,9.5018"
Beijing,China,40.1824,116.4142,3/1/20,413,"40.1824,116.4142"
Shanghai,China,31.201999999999998,121.4491,3/1/20,337,"31.202,121.4491"
Hebei,China,39.549,116.1306,3/1/20,318,"39.549,116.1306"
Fujian,China,26.0789,117.9874,3/1/20,296,"26.0789,117.9874"
Guangxi,China,23.8298,108.7881,3/1/20,252,"23.8298,108.7881"
Shaanxi,China,35.1917,108.8701,3/1/20,245,"35.1917,108.8701"
Yunnan,China,24.974,101.48700000000001,3/1/20,174,"24.974,101.487"
Hainan,China,19.1959,109.7453,3/1/20,168,"19.1959,109.7453"
Guizhou,China,26.8154,106.8748,3/1/20,146,"26.8154,106.8748"
Tianjin,China,39.3054,117.323,3/1/20,136,"39.3054,117.323"
Shanxi,China,37.5777,112.2922,3/1/20,133,"37.5777,112.2922"
Gansu,China,37.8099,101.0583,3/1/20,91,"37.8099,101.0583"
Hong Kong,China,22.3,114.2,3/1/20,96,"22.3,114.2"
Liaoning,China,41.2956,122.6085,3/1/20,122,"41.2956,122.6085"
Jilin,China,43.6661,126.1923,3/1/20,93,"43.6661,126.1923"
Czechia,Czechia,49.8175,15.472999999999999,3/1/20,3,"49.8175,15.473"
Xinjiang,China,41.1129,85.2401,3/1/20,76,"41.1129,85.2401"
Inner Mongolia,China,44.0935,113.9448,3/1/20,75,"44.0935,113.9448"
Ningxia,China,37.2692,106.1655,3/1/20,73,"37.2692,106.1655"
Taiwan*,Taiwan*,23.7,121.0,3/1/20,40,"23.7,121.0"
Vietnam,Vietnam,16.0,108.0,3/1/20,16,"16.0,108.0"
Russia,Russia,60.0,90.0,3/1/20,2,"60.0,90.0"
Qinghai,China,35.7452,95.9956,3/1/20,18,"35.7452,95.9956"
Macau,China,22.1667,113.55,3/1/20,10,"22.1667,113.55"
Moldova,Moldova,47.4116,28.3699,3/1/20,0,"47.4116,28.3699"
Bolivia,Bolivia,-16.2902,-63.5887,3/1/20,0,"-16.2902,-63.5887"
Faroe Islands,Denmark,61.8926,-6.9118,3/1/20,0,"61.8926,-6.9118"
St Martin,France,18.0708,-63.0501,3/1/20,0,"18.0708,-63.0501"
Honduras,Honduras,15.2,-86.2419,3/1/20,0,"15.2,-86.2419"
Channel Islands,United Kingdom,49.3723,-2.3644,3/1/20,0,"49.3723,-2.3644"
New Brunswick,Canada,46.5653,-66.4619,3/1/20,0,"46.5653,-66.4619"
Tibet,China,31.6927,88.0924,3/1/20,1,"31.6927,88.0924"
Congo (Kinshasa),Congo (Kinshasa),-4.0383,21.7587,3/1/20,0,"-4.0383,21.7587"
Cote d'Ivoire,Cote d'Ivoire,7.54,-5.5471,3/1/20,0,"7.54,-5.5471"
Saint Barthelemy,France,17.9,-62.8333,3/1/20,0,"17.9,-62.8333"
Jamaica,Jamaica,18.1096,-77.2975,3/1/20,0,"18.1096,-77.2975"
Reunion,Reunion,-21.1151,55.5364,3/1/20,0,"-21.1151,55.5364"
Turkey,Turkey,38.9637,35.2433,3/1/20,0,"38.9637,35.2433"
Gibraltar,United Kingdom,36.1408,-5.3536,3/1/20,0,"36.1408,-5.3536"
"Kitsap, WA",US,47.6477,-122.6413,3/1/20,0,"47.6477,-122.6413"
"Solano, CA",US,38.3105,-121.9018,3/1/20,0,"38.3105,-121.9018"
"Santa Cruz, CA",US,37.0454,-121.958,3/1/20,0,"37.0454,-121.958"
"Napa, CA",US,38.5025,-122.2654,3/1/20,0,"38.5025,-122.2654"
